id,Datum,Warengruppe,Umsatz,product_groups
1711111,2017-11-11,1,119.214846609495,BROT
1711121,2017-11-12,1,81.7069031241421,BROT
1711131,2017-11-13,1,146.465618425215,BROT
1711141,2017-11-14,1,91.0963595190131,BROT
1711151,2017-11-15,1,107.455887247399,BROT
1711161,2017-11-16,1,125.49889208889,BROT
1711171,2017-11-17,1,141.616201864242,BROT
1711181,2017-11-18,1,89.6760956045913,BROT
1711191,2017-11-19,1,121.373340644802,BROT
1711201,2017-11-20,1,100.7324918034,BROT
1711211,2017-11-21,1,90.5174834878254,BROT
1711221,2017-11-22,1,84.7248904082783,BROT
1711231,2017-11-23,1,86.6235738346552,BROT
1711241,2017-11-24,1,102.704961608739,BROT
1711251,2017-11-25,1,100.894643188864,BROT
1711261,2017-11-26,1,56.1839609734841,BROT
1711271,2017-11-27,1,108.488785532168,BROT
1711281,2017-11-28,1,82.6450051477415,BROT
1711291,2017-11-29,1,70.8933590937057,BROT
1711301,2017-11-30,1,151.851067390839,BROT
1712011,2017-12-01,1,81.7634785538538,BROT
1712021,2017-12-02,1,127.082516714906,BROT
1712031,2017-12-03,1,77.1376298618811,BROT
1712041,2017-12-04,1,132.405506118959,BROT
1712051,2017-12-05,1,98.6865740402869,BROT
1712061,2017-12-06,1,87.2168769966415,BROT
1712071,2017-12-07,1,121.022930614205,BROT
1712081,2017-12-08,1,90.723222063322,BROT
1712091,2017-12-09,1,109.566700891337,BROT
1712101,2017-12-10,1,46.1034350972905,BROT
1712111,2017-12-11,1,64.1114917289524,BROT
1712121,2017-12-12,1,104.188888422736,BROT
1712131,2017-12-13,1,71.0846835326617,BROT
1712141,2017-12-14,1,147.585568185835,BROT
1712151,2017-12-15,1,107.055312628908,BROT
1712161,2017-12-16,1,111.764487162802,BROT
1712171,2017-12-17,1,54.2108446777326,BROT
1712181,2017-12-18,1,132.343297226153,BROT
1712191,2017-12-19,1,114.954215428736,BROT
1712201,2017-12-20,1,95.0575238589803,BROT
1712211,2017-12-21,1,123.510947305391,BROT
1712221,2017-12-22,1,132.34052838286,BROT
1712231,2017-12-23,1,216.986006515356,BROT
1712241,2017-12-24,1,168.227885876022,BROT
1712271,2017-12-27,1,104.582475428322,BROT
1712281,2017-12-28,1,108.209333877696,BROT
1712291,2017-12-29,1,120.681193840944,BROT
1712301,2017-12-30,1,162.150512622119,BROT
1712311,2017-12-31,1,162.986018021678,BROT
1801021,2018-01-02,1,154.786374942725,BROT
1801031,2018-01-03,1,80.1711341155724,BROT
1801041,2018-01-04,1,136.591619491075,BROT
1801051,2018-01-05,1,91.934017601084,BROT
1801061,2018-01-06,1,73.8495235935427,BROT
1801071,2018-01-07,1,87.9206063192333,BROT
1801081,2018-01-08,1,118.339722290326,BROT
1801091,2018-01-09,1,88.8949959430897,BROT
1801101,2018-01-10,1,92.1632213092253,BROT
1801111,2018-01-11,1,126.219974300486,BROT
1801121,2018-01-12,1,116.261966635988,BROT
1801131,2018-01-13,1,109.622594764107,BROT
1801141,2018-01-14,1,49.0005592318035,BROT
1801151,2018-01-15,1,108.800629287407,BROT
1801161,2018-01-16,1,116.40783148052,BROT
1801171,2018-01-17,1,99.9287661378494,BROT
1801181,2018-01-18,1,111.788522418724,BROT
1801191,2018-01-19,1,121.028250919463,BROT
1801201,2018-01-20,1,115.690881472167,BROT
1801211,2018-01-21,1,86.9824385331888,BROT
1801221,2018-01-22,1,137.932331634568,BROT
1801231,2018-01-23,1,101.743983330679,BROT
1801241,2018-01-24,1,115.464753338403,BROT
1801251,2018-01-25,1,103.267103773044,BROT
1801261,2018-01-26,1,98.0556839467947,BROT
1801271,2018-01-27,1,130.945038639959,BROT
1801281,2018-01-28,1,83.0180376295478,BROT
1801291,2018-01-29,1,109.744299217296,BROT
1801301,2018-01-30,1,117.052646589407,BROT
1801311,2018-01-31,1,105.812423397334,BROT
1802011,2018-02-01,1,96.7664796057527,BROT
1802021,2018-02-02,1,95.67376206111348,BROT
1802031,2018-02-03,1,105.609185632305,BROT
1802041,2018-02-04,1,53.0138004326992,BROT
1802051,2018-02-05,1,141.343449024634,BROT
1802061,2018-02-06,1,119.719757906946,BROT
1802071,2018-02-07,1,101.419539257411,BROT
1802081,2018-02-08,1,158.153466871707,BROT
1802091,2018-02-09,1,136.987868117875,BROT
1802101,2018-02-10,1,162.657002276986,BROT
1802111,2018-02-11,1,50.4265035269595,BROT
1802121,2018-02-12,1,116.368403565942,BROT
1802131,2018-02-13,1,130.234212553533,BROT
1802141,2018-02-14,1,84.2120188970009,BROT
1802151,2018-02-15,1,97.2457937573187,BROT
1802161,2018-02-16,1,163.353586518488,BROT
1802171,2018-02-17,1,148.514760113872,BROT
1802181,2018-02-18,1,43.1372026328517,BROT
1802191,2018-02-19,1,121.942230728321,BROT
1802201,2018-02-20,1,89.5867418102959,BROT
1802211,2018-02-21,1,116.006081856932,BROT
1802221,2018-02-22,1,124.909775681547,BROT
1802231,2018-02-23,1,91.3084600530353,BROT
1802241,2018-02-24,1,131.85933719787,BROT
1802251,2018-02-25,1,60.2910060331361,BROT
1802261,2018-02-26,1,86.3075633753733,BROT
1802271,2018-02-27,1,66.9903015912322,BROT
1802281,2018-02-28,1,98.7664662416456,BROT
1803011,2018-03-01,1,121.672068570646,BROT
1803021,2018-03-02,1,101.712081140049,BROT
1803031,2018-03-03,1,98.2415892822967,BROT
1803041,2018-03-04,1,71.4481254842192,BROT
1803051,2018-03-05,1,119.676827681314,BROT
1803061,2018-03-06,1,105.33896274036,BROT
1803071,2018-03-07,1,96.383968298997,BROT
1803081,2018-03-08,1,130.937668895181,BROT
1803091,2018-03-09,1,106.190382211722,BROT
1803101,2018-03-10,1,151.523763464872,BROT
1803111,2018-03-11,1,44.5141733478635,BROT
1803121,2018-03-12,1,138.141700035259,BROT
1803131,2018-03-13,1,126.305395778367,BROT
1803141,2018-03-14,1,142.741299070527,BROT
1803151,2018-03-15,1,224.024543942887,BROT
1803161,2018-03-16,1,169.617856126588,BROT
1803171,2018-03-17,1,192.571863723155,BROT
1803181,2018-03-18,1,140.587952269619,BROT
1803191,2018-03-19,1,168.789051955079,BROT
1803201,2018-03-20,1,135.231062535176,BROT
1803211,2018-03-21,1,120.262742064374,BROT
1803221,2018-03-22,1,140.605808619442,BROT
1803231,2018-03-23,1,135.226761513192,BROT
1803241,2018-03-24,1,175.533882075808,BROT
1803251,2018-03-25,1,72.1396206051801,BROT
1803261,2018-03-26,1,148.365363810161,BROT
1803271,2018-03-27,1,156.722306258184,BROT
1803281,2018-03-28,1,136.183415192499,BROT
1803291,2018-03-29,1,369.627890205243,BROT
1803311,2018-03-31,1,416.788764354814,BROT
1804011,2018-04-01,1,68.2964647517978,BROT
1804021,2018-04-02,1,43.200364814703,BROT
1804031,2018-04-03,1,135.724585456051,BROT
1804041,2018-04-04,1,115.932994804965,BROT
1804051,2018-04-05,1,97.8634527844016,BROT
1804061,2018-04-06,1,118.206081571449,BROT
1804071,2018-04-07,1,145.347521013483,BROT
1804081,2018-04-08,1,70.9108032083961,BROT
1804091,2018-04-09,1,100.975591763884,BROT
1804101,2018-04-10,1,116.487322952139,BROT
1804111,2018-04-11,1,82.0268234172204,BROT
1804121,2018-04-12,1,136.188054778093,BROT
1804131,2018-04-13,1,91.9470794074567,BROT
1804141,2018-04-14,1,166.908303338313,BROT
1804151,2018-04-15,1,94.7804910054962,BROT
1804161,2018-04-16,1,120.530309652016,BROT
1804171,2018-04-17,1,101.387635071749,BROT
1804181,2018-04-18,1,93.6448450690126,BROT
1804191,2018-04-19,1,109.1997780181,BROT
1804201,2018-04-20,1,89.8024722034331,BROT
1804211,2018-04-21,1,144.90805943254,BROT
1804221,2018-04-22,1,68.3301534203764,BROT
1804231,2018-04-23,1,89.8268678476001,BROT
1804241,2018-04-24,1,97.0271023646392,BROT
1804251,2018-04-25,1,68.0325664897455,BROT
1804261,2018-04-26,1,132.024346180966,BROT
1804271,2018-04-27,1,64.0736168057245,BROT
1804281,2018-04-28,1,145.377113487886,BROT
1804291,2018-04-29,1,112.634849007942,BROT
1804301,2018-04-30,1,152.280472407717,BROT
1805021,2018-05-02,1,114.081337561043,BROT
1805031,2018-05-03,1,123.975160122456,BROT
1805041,2018-05-04,1,98.2938513417318,BROT
1805051,2018-05-05,1,127.687524931524,BROT
1805061,2018-05-06,1,56.2258188093528,BROT
1805071,2018-05-07,1,134.486983298219,BROT
1805081,2018-05-08,1,118.423159794704,BROT
1805091,2018-05-09,1,147.863208010494,BROT
1805101,2018-05-10,1,65.3700130129915,BROT
1805111,2018-05-11,1,206.81195059122,BROT
1805121,2018-05-12,1,150.026139523841,BROT
1805131,2018-05-13,1,86.0125611140966,BROT
1805141,2018-05-14,1,98.758369396784,BROT
1805151,2018-05-15,1,98.0353644636131,BROT
1805161,2018-05-16,1,73.5620132092815,BROT
1805171,2018-05-17,1,129.846043854855,BROT
1805181,2018-05-18,1,127.204797376274,BROT
1805191,2018-05-19,1,169.221578127274,BROT
1805201,2018-05-20,1,107.80986732414,BROT
1805221,2018-05-22,1,156.307236988041,BROT
1805231,2018-05-23,1,109.786783071564,BROT
1805241,2018-05-24,1,108.54624822638,BROT
1805251,2018-05-25,1,123.517143533616,BROT
1805261,2018-05-26,1,152.999422087259,BROT
1805271,2018-05-27,1,99.6705421509629,BROT
1805281,2018-05-28,1,157.41929138371,BROT
1805291,2018-05-29,1,106.471684824603,BROT
1805301,2018-05-30,1,112.241407941627,BROT
1805311,2018-05-31,1,111.26691705832,BROT
1806011,2018-06-01,1,171.352211320836,BROT
1806021,2018-06-02,1,145.082493830242,BROT
1806031,2018-06-03,1,78.971045287569,BROT
1806041,2018-06-04,1,130.480133704068,BROT
1806051,2018-06-05,1,149.0974286003,BROT
1806061,2018-06-06,1,125.51279931351,BROT
1806071,2018-06-07,1,130.135052932173,BROT
1806081,2018-06-08,1,133.461558814522,BROT
1806091,2018-06-09,1,196.77276590343,BROT
1806101,2018-06-10,1,98.5728577636623,BROT
1806111,2018-06-11,1,167.589367834019,BROT
1806121,2018-06-12,1,118.251386322568,BROT
1806131,2018-06-13,1,139.415611673776,BROT
1806141,2018-06-14,1,185.371307862245,BROT
1806151,2018-06-15,1,178.358896719133,BROT
1806161,2018-06-16,1,165.240825926878,BROT
1806171,2018-06-17,1,131.774736746731,BROT
1806181,2018-06-18,1,150.60898110442,BROT
1806191,2018-06-19,1,134.103229549554,BROT
1806201,2018-06-20,1,187.760363692391,BROT
1806211,2018-06-21,1,137.380800589863,BROT
1806221,2018-06-22,1,173.94005241559,BROT
1806231,2018-06-23,1,228.688308197952,BROT
1806241,2018-06-24,1,96.8397776549712,BROT
1806251,2018-06-25,1,147.963260084348,BROT
1806261,2018-06-26,1,126.72717073825,BROT
1806271,2018-06-27,1,98.3742739147763,BROT
1806281,2018-06-28,1,153.222912713889,BROT
1806291,2018-06-29,1,124.38040536437,BROT
1806301,2018-06-30,1,162.619063596716,BROT
1807011,2018-07-01,1,106.398295888854,BROT
1807021,2018-07-02,1,149.330712948602,BROT
1807031,2018-07-03,1,169.678253618551,BROT
1807041,2018-07-04,1,109.364720126691,BROT
1807051,2018-07-05,1,116.912047862458,BROT
1807061,2018-07-06,1,125.795744991444,BROT
1807071,2018-07-07,1,191.54454865792,BROT
1807081,2018-07-08,1,91.3700330488367,BROT
1807091,2018-07-09,1,229.749812826633,BROT
1807101,2018-07-10,1,161.388287131381,BROT
1807111,2018-07-11,1,182.146767161495,BROT
1807121,2018-07-12,1,207.879339995873,BROT
1807131,2018-07-13,1,212.722414977186,BROT
1807141,2018-07-14,1,212.000188627887,BROT
1807151,2018-07-15,1,119.132803761786,BROT
1807161,2018-07-16,1,208.643527692918,BROT
1807171,2018-07-17,1,197.264834738044,BROT
1807181,2018-07-18,1,137.708586986464,BROT
1807191,2018-07-19,1,200.859004330066,BROT
1807201,2018-07-20,1,152.255425827064,BROT
1807211,2018-07-21,1,184.333715320185,BROT
1807221,2018-07-22,1,130.857888069408,BROT
1807231,2018-07-23,1,170.806669011279,BROT
1807241,2018-07-24,1,157.350119671548,BROT
1807251,2018-07-25,1,133.595167634802,BROT
1807261,2018-07-26,1,202.537258911938,BROT
1807271,2018-07-27,1,198.225522569542,BROT
1807281,2018-07-28,1,214.470393074174,BROT
1807291,2018-07-29,1,129.801991483483,BROT
1807301,2018-07-30,1,148.541339807983,BROT
1807311,2018-07-31,1,123.075681762413,BROT
1307012,2013-07-01,2,535.856284785361,BROTCHEN
1307022,2013-07-02,2,546.780787392297,BROTCHEN
1307032,2013-07-03,2,427.343258749983,BROTCHEN
1307042,2013-07-04,2,454.859641347987,BROTCHEN
1307052,2013-07-05,2,492.818804066088,BROTCHEN
1307062,2013-07-06,2,631.906068038484,BROTCHEN
1307072,2013-07-07,2,695.25572963054,BROTCHEN
1307082,2013-07-08,2,538.529249911711,BROTCHEN
1307092,2013-07-09,2,585.957264698849,BROTCHEN
1307102,2013-07-10,2,567.365764527953,BROTCHEN
1307112,2013-07-11,2,569.109374584873,BROTCHEN
1307122,2013-07-12,2,600.267914678783,BROTCHEN
1307132,2013-07-13,2,747.140776382576,BROTCHEN
1307142,2013-07-14,2,777.048841669282,BROTCHEN
1307152,2013-07-15,2,596.995099998235,BROTCHEN
1307162,2013-07-16,2,558.797138274201,BROTCHEN
1307172,2013-07-17,2,628.325718978073,BROTCHEN
1307182,2013-07-18,2,647.822253705942,BROTCHEN
1307192,2013-07-19,2,646.788959790823,BROTCHEN
1307202,2013-07-20,2,843.051280035386,BROTCHEN
1307212,2013-07-21,2,815.942264195776,BROTCHEN
1307222,2013-07-22,2,647.682748973215,BROTCHEN
1307232,2013-07-23,2,691.043662205889,BROTCHEN
1307242,2013-07-24,2,698.340862077002,BROTCHEN
1307252,2013-07-25,2,681.250768331783,BROTCHEN
1307262,2013-07-26,2,718.016648132155,BROTCHEN
1307272,2013-07-27,2,855.619095347599,BROTCHEN
1307282,2013-07-28,2,871.802546455837,BROTCHEN
1307292,2013-07-29,2,672.50214523923,BROTCHEN
1307302,2013-07-30,2,690.117757120039,BROTCHEN
1307312,2013-07-31,2,667.842224335937,BROTCHEN
1308012,2013-08-01,2,667.213719343287,BROTCHEN
1308022,2013-08-02,2,689.695100983376,BROTCHEN
1308032,2013-08-03,2,930.801703150498,BROTCHEN
1308042,2013-08-04,2,862.752429028985,BROTCHEN
1308052,2013-08-05,2,520.947179812455,BROTCHEN
1308062,2013-08-06,2,498.920948322354,BROTCHEN
1308072,2013-08-07,2,519.197204695832,BROTCHEN
1308082,2013-08-08,2,486.25509543792,BROTCHEN
1308092,2013-08-09,2,539.975155104136,BROTCHEN
1308102,2013-08-10,2,614.511830668785,BROTCHEN
1308112,2013-08-11,2,666.9113081568,BROTCHEN
1308122,2013-08-12,2,510.019126480035,BROTCHEN
1308132,2013-08-13,2,535.403212817658,BROTCHEN
1308142,2013-08-14,2,520.123590697437,BROTCHEN
1308152,2013-08-15,2,538.231262832354,BROTCHEN
1308162,2013-08-16,2,552.153714601025,BROTCHEN
1308172,2013-08-17,2,583.657434231324,BROTCHEN
1308182,2013-08-18,2,669.186211470815,BROTCHEN
1308192,2013-08-19,2,499.912512856933,BROTCHEN
1308202,2013-08-20,2,478.730297151576,BROTCHEN
1308212,2013-08-21,2,440.815636456397,BROTCHEN
1308222,2013-08-22,2,497.731338188322,BROTCHEN
1308232,2013-08-23,2,503.672089526472,BROTCHEN
1308242,2013-08-24,2,707.94429725517,BROTCHEN
1308252,2013-08-25,2,726.257649523775,BROTCHEN
1308262,2013-08-26,2,451.536740815421,BROTCHEN
1308272,2013-08-27,2,442.318352086176,BROTCHEN
1308282,2013-08-28,2,418.297941202801,BROTCHEN
1308292,2013-08-29,2,386.390267686346,BROTCHEN
1308302,2013-08-30,2,492.141265198519,BROTCHEN
1308312,2013-08-31,2,581.490537751984,BROTCHEN
1309012,2013-09-01,2,481.584829613001,BROTCHEN
1309022,2013-09-02,2,350.023432755307,BROTCHEN
1309032,2013-09-03,2,357.401285676803,BROTCHEN
1309042,2013-09-04,2,362.249371679536,BROTCHEN
1309052,2013-09-05,2,400.95010523182,BROTCHEN
1309062,2013-09-06,2,395.673296994009,BROTCHEN
1309072,2013-09-07,2,591.523547732665,BROTCHEN
1309082,2013-09-08,2,576.040699297842,BROTCHEN
1309092,2013-09-09,2,331.981293986457,BROTCHEN
1309102,2013-09-10,2,363.667829135983,BROTCHEN
1309112,2013-09-11,2,350.81380789681,BROTCHEN
1309122,2013-09-12,2,354.282593212868,BROTCHEN
1309132,2013-09-13,2,413.041864366013,BROTCHEN
1309142,2013-09-14,2,530.825102628704,BROTCHEN
1309152,2013-09-15,2,494.908185078447,BROTCHEN
1309162,2013-09-16,2,363.701917843028,BROTCHEN
1309172,2013-09-17,2,321.054881338889,BROTCHEN
1309182,2013-09-18,2,327.413713418182,BROTCHEN
1309192,2013-09-19,2,362.273757016504,BROTCHEN
1309202,2013-09-20,2,375.16829079452,BROTCHEN
1309212,2013-09-21,2,525.014097788583,BROTCHEN
1309222,2013-09-22,2,500.579617827733,BROTCHEN
1309232,2013-09-23,2,339.417738661045,BROTCHEN
1309242,2013-09-24,2,314.00466178787,BROTCHEN
1309252,2013-09-25,2,333.964687913619,BROTCHEN
1309262,2013-09-26,2,348.862509645868,BROTCHEN
1309272,2013-09-27,2,337.894647078396,BROTCHEN
1309282,2013-09-28,2,578.156874149585,BROTCHEN
1309292,2013-09-29,2,503.155199518292,BROTCHEN
1309302,2013-09-30,2,360.827106059368,BROTCHEN
1310012,2013-10-01,2,356.816079467772,BROTCHEN
1310022,2013-10-02,2,423.688173539227,BROTCHEN
1310032,2013-10-03,2,592.567211256288,BROTCHEN
1310042,2013-10-04,2,501.347948785726,BROTCHEN
1310052,2013-10-05,2,532.496621420318,BROTCHEN
1310062,2013-10-06,2,534.597184990357,BROTCHEN
1310072,2013-10-07,2,372.452301813743,BROTCHEN
1310082,2013-10-08,2,324.616615610371,BROTCHEN
1310092,2013-10-09,2,369.540618454844,BROTCHEN
1310102,2013-10-10,2,349.149490881751,BROTCHEN
1310112,2013-10-11,2,349.112977802115,BROTCHEN
1310122,2013-10-12,2,425.070804590291,BROTCHEN
1310132,2013-10-13,2,452.275706400622,BROTCHEN
1310142,2013-10-14,2,328.255116835268,BROTCHEN
1310152,2013-10-15,2,354.885414944464,BROTCHEN
1310162,2013-10-16,2,324.757529273156,BROTCHEN
1310172,2013-10-17,2,324.982641344802,BROTCHEN
1310182,2013-10-18,2,321.70990029733,BROTCHEN
1310192,2013-10-19,2,379.7774092487,BROTCHEN
1310202,2013-10-20,2,437.66111375148,BROTCHEN
1310212,2013-10-21,2,312.390458346719,BROTCHEN
1310222,2013-10-22,2,367.731628638611,BROTCHEN
1310232,2013-10-23,2,339.191026703081,BROTCHEN
1310242,2013-10-24,2,347.147339698928,BROTCHEN
1310252,2013-10-25,2,331.531922475238,BROTCHEN
1310262,2013-10-26,2,403.176380323358,BROTCHEN
1310272,2013-10-27,2,541.86792448218,BROTCHEN
1310282,2013-10-28,2,358.47390890485,BROTCHEN
1310292,2013-10-29,2,343.382554561478,BROTCHEN
1310302,2013-10-30,2,315.521819776895,BROTCHEN
1310312,2013-10-31,2,297.251141804671,BROTCHEN
1311012,2013-11-01,2,336.018177940212,BROTCHEN
1311022,2013-11-02,2,433.411475491698,BROTCHEN
1311032,2013-11-03,2,549.620047848044,BROTCHEN
1311042,2013-11-04,2,269.386056106044,BROTCHEN
1311052,2013-11-05,2,247.501683917765,BROTCHEN
1311062,2013-11-06,2,273.952220004938,BROTCHEN
1311072,2013-11-07,2,276.67098423661,BROTCHEN
1311082,2013-11-08,2,270.935184532938,BROTCHEN
1311092,2013-11-09,2,391.257430539666,BROTCHEN
1311102,2013-11-10,2,554.358848899602,BROTCHEN
1311112,2013-11-11,2,277.910909861899,BROTCHEN
1311122,2013-11-12,2,257.306498146673,BROTCHEN
1311132,2013-11-13,2,253.679516784304,BROTCHEN
1311142,2013-11-14,2,252.672301244525,BROTCHEN
1311152,2013-11-15,2,261.631579072909,BROTCHEN
1311162,2013-11-16,2,388.456732659322,BROTCHEN
1311172,2013-11-17,2,585.360633461221,BROTCHEN
1311182,2013-11-18,2,271.38800449289,BROTCHEN
1311192,2013-11-19,2,256.059323867932,BROTCHEN
1311202,2013-11-20,2,254.568609014357,BROTCHEN
1311212,2013-11-21,2,265.659732396587,BROTCHEN
1311222,2013-11-22,2,264.858352033057,BROTCHEN
1311232,2013-11-23,2,371.973598822071,BROTCHEN
1311242,2013-11-24,2,563.703199691435,BROTCHEN
1311252,2013-11-25,2,243.739175008053,BROTCHEN
1311262,2013-11-26,2,270.066780638125,BROTCHEN
1311272,2013-11-27,2,249.98388856265,BROTCHEN
1311282,2013-11-28,2,245.157903548545,BROTCHEN
1311292,2013-11-29,2,270.604986736201,BROTCHEN
1311302,2013-11-30,2,364.558396204025,BROTCHEN
1312012,2013-12-01,2,584.644687013588,BROTCHEN
1312022,2013-12-02,2,278.664927166837,BROTCHEN
1312032,2013-12-03,2,247.82662169358,BROTCHEN
1312042,2013-12-04,2,267.381898238725,BROTCHEN
1312052,2013-12-05,2,270.133710033378,BROTCHEN
1312062,2013-12-06,2,242.429691903367,BROTCHEN
1312072,2013-12-07,2,330.405150816589,BROTCHEN
1312082,2013-12-08,2,502.371531950746,BROTCHEN
1312092,2013-12-09,2,224.635145960176,BROTCHEN
1312102,2013-12-10,2,257.948246753247,BROTCHEN
1312112,2013-12-11,2,258.730733034518,BROTCHEN
1312122,2013-12-12,2,246.420486617343,BROTCHEN
1312132,2013-12-13,2,215.102454376754,BROTCHEN
1312142,2013-12-14,2,327.613078777548,BROTCHEN
1312152,2013-12-15,2,564.33503068692,BROTCHEN
1312162,2013-12-16,2,230.285819128034,BROTCHEN
1312172,2013-12-17,2,261.524378936327,BROTCHEN
1312182,2013-12-18,2,241.880289555687,BROTCHEN
1312192,2013-12-19,2,265.154110289682,BROTCHEN
1312202,2013-12-20,2,273.618541350621,BROTCHEN
1312212,2013-12-21,2,354.063657483224,BROTCHEN
1312222,2013-12-22,2,463.81219748514,BROTCHEN
1312232,2013-12-23,2,430.94267042062,BROTCHEN
1312242,2013-12-24,2,531.778119659333,BROTCHEN
1312272,2013-12-27,2,433.889713549154,BROTCHEN
1312292,2013-12-29,2,510.015069971101,BROTCHEN
1312302,2013-12-30,2,494.782420691912,BROTCHEN
1312312,2013-12-31,2,586.131309693688,BROTCHEN
1401022,2014-01-02,2,449.418219323415,BROTCHEN
1401032,2014-01-03,2,405.814478197605,BROTCHEN
1401042,2014-01-04,2,408.762961257816,BROTCHEN
1401052,2014-01-05,2,529.982266493949,BROTCHEN
1401062,2014-01-06,2,299.874480982131,BROTCHEN
1401072,2014-01-07,2,296.549615645128,BROTCHEN
1401082,2014-01-08,2,258.406939246541,BROTCHEN
1401092,2014-01-09,2,260.439674899334,BROTCHEN
1401102,2014-01-10,2,286.482721735479,BROTCHEN
1401112,2014-01-11,2,384.22983618022,BROTCHEN
1401122,2014-01-12,2,582.354079603658,BROTCHEN
1401132,2014-01-13,2,251.321752602056,BROTCHEN
1401142,2014-01-14,2,305.619039555862,BROTCHEN
1401152,2014-01-15,2,266.688234496087,BROTCHEN
1401162,2014-01-16,2,280.275781868982,BROTCHEN
1401172,2014-01-17,2,257.771904141454,BROTCHEN
1401182,2014-01-18,2,357.4107536578,BROTCHEN
1401192,2014-01-19,2,519.732257703175,BROTCHEN
1401202,2014-01-20,2,273.490861004483,BROTCHEN
1401212,2014-01-21,2,259.272175875601,BROTCHEN
1401222,2014-01-22,2,241.123430544226,BROTCHEN
1401232,2014-01-23,2,263.978251498374,BROTCHEN
1401242,2014-01-24,2,261.219962431997,BROTCHEN
1401252,2014-01-25,2,351.252465656399,BROTCHEN
1401262,2014-01-26,2,483.659434750003,BROTCHEN
1401272,2014-01-27,2,228.4378109063,BROTCHEN
1401282,2014-01-28,2,297.344059006804,BROTCHEN
1401292,2014-01-29,2,230.305934307389,BROTCHEN
1401302,2014-01-30,2,268.187299324192,BROTCHEN
1401312,2014-01-31,2,286.654898966864,BROTCHEN
1402012,2014-02-01,2,363.477743653721,BROTCHEN
1402022,2014-02-02,2,556.341089710331,BROTCHEN
1402032,2014-02-03,2,348.771730579887,BROTCHEN
1402042,2014-02-04,2,260.453691923776,BROTCHEN
1402052,2014-02-05,2,303.821114890027,BROTCHEN
1402062,2014-02-06,2,281.271370841592,BROTCHEN
1402072,2014-02-07,2,277.116052767499,BROTCHEN
1402082,2014-02-08,2,444.88120408508,BROTCHEN
1402092,2014-02-09,2,569.839111992589,BROTCHEN
1402102,2014-02-10,2,289.527230880774,BROTCHEN
1402112,2014-02-11,2,316.588828519672,BROTCHEN
1402122,2014-02-12,2,304.004411606266,BROTCHEN
1402132,2014-02-13,2,299.888751175176,BROTCHEN
1402142,2014-02-14,2,313.418025928576,BROTCHEN
1402152,2014-02-15,2,474.035638350371,BROTCHEN
1402162,2014-02-16,2,642.255713146016,BROTCHEN
1402172,2014-02-17,2,329.690366180098,BROTCHEN
1402182,2014-02-18,2,275.501866816375,BROTCHEN
1402192,2014-02-19,2,317.300543446827,BROTCHEN
1402202,2014-02-20,2,332.24034886181,BROTCHEN
1402212,2014-02-21,2,304.683845985775,BROTCHEN
1402222,2014-02-22,2,501.288627565406,BROTCHEN
1402232,2014-02-23,2,711.608645093162,BROTCHEN
1402242,2014-02-24,2,278.245512066627,BROTCHEN
1402252,2014-02-25,2,261.518665118435,BROTCHEN
1402262,2014-02-26,2,311.376704215006,BROTCHEN
1402272,2014-02-27,2,300.168385368184,BROTCHEN
1402282,2014-02-28,2,304.253089953571,BROTCHEN
1403012,2014-03-01,2,463.931706683171,BROTCHEN
1403022,2014-03-02,2,613.772072740439,BROTCHEN
1403032,2014-03-03,2,340.843721805049,BROTCHEN
1403042,2014-03-04,2,322.507407389951,BROTCHEN
1403052,2014-03-05,2,272.380162040079,BROTCHEN
1403062,2014-03-06,2,296.782446572738,BROTCHEN
1403072,2014-03-07,2,293.295574945633,BROTCHEN
1403082,2014-03-08,2,478.500223651153,BROTCHEN
1403092,2014-03-09,2,620.71339369779,BROTCHEN
1403102,2014-03-10,2,317.378702108067,BROTCHEN
1403112,2014-03-11,2,264.37746726286,BROTCHEN
1403122,2014-03-12,2,275.552175296613,BROTCHEN
1403132,2014-03-13,2,322.865434589691,BROTCHEN
1403142,2014-03-14,2,309.267472114849,BROTCHEN
1403152,2014-03-15,2,426.528946577857,BROTCHEN
1403162,2014-03-16,2,427.380944455632,BROTCHEN
1403172,2014-03-17,2,283.82852752228,BROTCHEN
1403182,2014-03-18,2,286.018793506259,BROTCHEN
1403192,2014-03-19,2,287.60155477635,BROTCHEN
1403202,2014-03-20,2,297.335857719945,BROTCHEN
1403212,2014-03-21,2,316.080628373637,BROTCHEN
1403222,2014-03-22,2,497.958416841062,BROTCHEN
1403232,2014-03-23,2,492.856825031606,BROTCHEN
1403242,2014-03-24,2,326.267041619462,BROTCHEN
1403252,2014-03-25,2,327.070593673512,BROTCHEN
1403262,2014-03-26,2,316.014621957881,BROTCHEN
1403272,2014-03-27,2,384.826956477695,BROTCHEN
1403282,2014-03-28,2,373.193892353262,BROTCHEN
1403292,2014-03-29,2,600.636330304354,BROTCHEN
1403302,2014-03-30,2,541.041022021925,BROTCHEN
1403312,2014-03-31,2,340.519359885231,BROTCHEN
1404012,2014-04-01,2,344.347041678838,BROTCHEN
1404022,2014-04-02,2,357.401889148184,BROTCHEN
1404032,2014-04-03,2,338.691456861455,BROTCHEN
1404042,2014-04-04,2,348.498254975841,BROTCHEN
1404052,2014-04-05,2,524.065479089145,BROTCHEN
1404062,2014-04-06,2,577.282474747519,BROTCHEN
